"caller_type","caller_method","caller_full_name","offset","opcode","target_type","target_method","target_full_name"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_00EF","ldftn","DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1","<GenTask>b__2","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1::<GenTask>b__2()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_00F5","newobj","System.Action",".ctor","System.Void System.Action::.ctor(System.Object,System.IntPtr)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_00FA","callvirt","RedSaw.AI.LinearTask.LinearTask","Do","RedSaw.AI.LinearTask.LinearTask RedSaw.AI.LinearTask.LinearTask::Do(System.Action)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_0104","callvirt","RedSaw.AI.LinearTask.LinearTask","Wait","RedSaw.AI.LinearTask.LinearTask RedSaw.AI.LinearTask.LinearTask::Wait(System.Single)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_0111","call","System.Collections.Generic.List`1/Enumerator<DolocTown.IAnimalHoneyComb>","MoveNext","System.Boolean System.Collections.Generic.List`1/Enumerator<DolocTown.IAnimalHoneyComb>::MoveNext()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","GenTask","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce::GenTask(DolocTown.Animal,RedSaw.AI.LinearTask.LinearTask&)","IL_0125","callvirt","System.IDisposable","Dispose","System.Void System.IDisposable::Dispose()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_0001","callvirt","DolocTown.IAnimalInteractable","get_AnimalInteractableIsValid","System.Boolean DolocTown.IAnimalInteractable::get_AnimalInteractableIsValid()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_000A","callvirt","DolocTown.IAnimalHoneyComb","get_IsHoneyCombFull","System.Boolean DolocTown.IAnimalHoneyComb::get_IsHoneyCombFull()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_0013","callvirt","DolocTown.Animal","get_NeedMetabolism","System.Boolean DolocTown.Animal::get_NeedMetabolism()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_0028","call","UnityEngine.Debug","Log","System.Void UnityEngine.Debug::Log(System.Object)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_002F","callvirt","DolocTown.Animal","ProduceAsItems","DolocTown.CountItem[] DolocTown.Animal::ProduceAsItems()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)","IL_0034","callvirt","DolocTown.IAnimalHoneyComb","ProduceHoney","System.Void DolocTown.IAnimalHoneyComb::ProduceHoney(DolocTown.CountItem[])"
"DolocTown.AnimalWork_SearchHoneyCombToProduce",".ctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::.ctor()","IL_0001","call","DolocTown.AnimalWork",".ctor","System.Void DolocTown.AnimalWork::.ctor()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0",".ctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0::.ctor()","IL_0001","call","System.Object",".ctor","System.Void System.Object::.ctor()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0","<GenTask>b__1","System.Int32 DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0::<GenTask>b__1(DolocTown.IAnimalHoneyComb,DolocTown.IAnimalHoneyComb)","IL_000C","callvirt","DolocTown.IAnimalInteractable","Distance","System.Int32 DolocTown.IAnimalInteractable::Distance(UnityEngine.Vector2Int)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0","<GenTask>b__1","System.Int32 DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_0::<GenTask>b__1(DolocTown.IAnimalHoneyComb,DolocTown.IAnimalHoneyComb)","IL_001D","callvirt","DolocTown.IAnimalInteractable","Distance","System.Int32 DolocTown.IAnimalInteractable::Distance(UnityEngine.Vector2Int)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1",".ctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1::.ctor()","IL_0001","call","System.Object",".ctor","System.Void System.Object::.ctor()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1","<GenTask>b__2","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c__DisplayClass3_1::<GenTask>b__2()","IL_001C","call","DolocTown.AnimalWork_SearchHoneyCombToProduce","Produce","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce::Produce(DolocTown.IAnimalHoneyComb,DolocTown.Animal)"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c",".cctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c::.cctor()","IL_0000","newobj","DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c",".ctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c::.ctor()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c",".ctor","System.Void DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c::.ctor()","IL_0001","call","System.Object",".ctor","System.Void System.Object::.ctor()"
"DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c","<GenTask>b__3_0","System.Boolean DolocTown.AnimalWork_SearchHoneyCombToProduce/<>c::<GenTask>b__3_0(DolocTown.IAnimalHoneyComb)","IL_0001","callvirt","DolocTown.IAnimalHoneyComb","get_IsHoneyCombFull","System.Boolean DolocTown.IAnimalHoneyComb::get_IsHoneyCombFull()"
"DolocTown.AutomateBotDecisionMakerFilling","AutomateBotMakeDecision","RedSaw.AI.LinearTask.LinearTask DolocTown.AutomateBotDecisionMakerFilling::AutomateBotMakeDecision()","IL_0035","call","DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_0004","call","DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_0020","ldftn","DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_0035","call","DolocTown.AutomateBotDecisionMakerFilling","TryGetFishFeedsContainer","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryGetFishFeedsContainer(DolocTown.Case&)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_004A","ldftn","DolocTown.AutomateBotDecisionMakerFilling","<TryBuildTaskOfFillFishFeeder>b__14_0","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::<TryBuildTaskOfFillFishFeeder>b__14_0(DolocTown.Item)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_0083","ldftn","DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_00BC","ldftn","DolocTown.AutomateBotDecisionMakerFilling","LowFishFeederCondition","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::LowFishFeederCondition(DolocTown.IFishTank)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_00C2","newobj","System.Func`2<DolocTown.IFishTank,System.Boolean>",".ctor","System.Void System.Func`2<DolocTown.IFishTank,System.Boolean>::.ctor(System.Object,System.IntPtr)"
"DolocTown.AutomateBotDecisionMakerFilling","TryBuildTaskOfFillFishFeeder","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryBuildTaskOfFillFishFeeder(RedSaw.AI.LinearTask.LinearTask&)","IL_00C7","call","DolocTown.LinearMissionPatch","AutomateFillFishFeeds","RedSaw.AI.LinearTask.LinearTask DolocTown.LinearMissionPatch::AutomateFillFishFeeds(RedSaw.AI.LinearTask.LinearTask,DolocTown.IFishTank,System.Func`2<DolocTown.IFishTank,System.Boolean>)"
"DolocTown.AutomateBotDecisionMakerFilling","LowFishFeederCondition","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::LowFishFeederCondition(DolocTown.IFishTank)","IL_0001","callvirt","DolocTown.IFishTank","get_EnergyPercent","System.Single DolocTown.IFishTank::get_EnergyPercent()"
"DolocTown.AutomateBotDecisionMakerFilling","LowFishFeederCondition","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::LowFishFeederCondition(DolocTown.IFishTank)","IL_000C","callvirt","DolocTown.AutomateParamFilling","get_LowFishFeederThreshold","System.Single DolocTown.AutomateParamFilling::get_LowFishFeederThreshold()"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()","IL_000F","call","DolocTown.AutomateBotDecisionMakerFilling","LowFishFeederCondition","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::LowFishFeederCondition(DolocTown.IFishTank)"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()","IL_004B","callvirt","DolocTown.AutomateStationEnv/RoomEnv","GetEquipments","System.Collections.Generic.IEnumerable`1<T> DolocTown.AutomateStationEnv/RoomEnv::GetEquipments<DolocTown.IFishTank>()"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()","IL_0051","ldftn","DolocTown.AutomateBotDecisionMakerFilling","<TryGetEmptyFishFeeder>b__16_0","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::<TryGetEmptyFishFeeder>b__16_0(DolocTown.IFishTank)"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()","IL_0057","newobj","System.Func`2<DolocTown.IFishTank,System.Boolean>",".ctor","System.Void System.Func`2<DolocTown.IFishTank,System.Boolean>::.ctor(System.Object,System.IntPtr)"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetEmptyFishFeeder","DolocTown.IFishTank DolocTown.AutomateBotDecisionMakerFilling::TryGetEmptyFishFeeder()","IL_005C","call","System.Linq.Enumerable","FirstOrDefault","!!0 System.Linq.Enumerable::FirstOrDefault<DolocTown.IFishTank>(System.Collections.Generic.IEnumerable`1<!!0>,System.Func`2<!!0,System.Boolean>)"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetFishFeedsContainer","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryGetFishFeedsContainer(DolocTown.Case&)","IL_001E","ldftn","DolocTown.AutomateParamFilling","IsFishFeedsContainer","System.Boolean DolocTown.AutomateParamFilling::IsFishFeedsContainer(DolocTown.Case)"
"DolocTown.AutomateBotDecisionMakerFilling","TryGetFishFeedsContainer","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::TryGetFishFeedsContainer(DolocTown.Case&)","IL_004E","ldftn","DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)"
"DolocTown.AutomateBotDecisionMakerFilling","<TryBuildTaskOfFillFishFeeder>b__14_0","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::<TryBuildTaskOfFillFishFeeder>b__14_0(DolocTown.Item)","IL_0007","callvirt","DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)"
"DolocTown.AutomateBotDecisionMakerFilling","<TryGetEmptyFishFeeder>b__16_0","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::<TryGetEmptyFishFeeder>b__16_0(DolocTown.IFishTank)","IL_0007","callvirt","DolocTown.IFishTank","get_FishTankEquipmentEntity","DolocTown.Equipment DolocTown.IFishTank::get_FishTankEquipmentEntity()"
"DolocTown.AutomateBotDecisionMakerFilling","<TryGetEmptyFishFeeder>b__16_0","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::<TryGetEmptyFishFeeder>b__16_0(DolocTown.IFishTank)","IL_0015","call","DolocTown.AutomateBotDecisionMakerFilling","LowFishFeederCondition","System.Boolean DolocTown.AutomateBotDecisionMakerFilling::LowFishFeederCondition(DolocTown.IFishTank)"
"DolocTown.AutomateParamFilling","LoadDefault","System.Void DolocTown.AutomateParamFilling::LoadDefault()","IL_0046","callvirt","DolocTown.Config.Automate.AutomateBotFunctionFilling","get_DefaultFishFeedsType","System.String DolocTown.Config.Automate.AutomateBotFunctionFilling::get_DefaultFishFeedsType()"
"DolocTown.AutomateParamFilling","LoadDefault","System.Void DolocTown.AutomateParamFilling::LoadDefault()","IL_004C","callvirt","DolocTown.Config.Automate.AutomateBotFunctionFilling","get_FishFeedsThreshold","System.Single DolocTown.Config.Automate.AutomateBotFunctionFilling::get_FishFeedsThreshold()"
"DolocTown.AutomateParamFilling","AfterLoadAutomateBot","System.Void DolocTown.AutomateParamFilling::AfterLoadAutomateBot(DolocTown.AutomateBot)","IL_0059","callvirt","DolocTown.Config.Automate.AutomateBotFunctionFilling","get_DefaultFishFeedsType","System.String DolocTown.Config.Automate.AutomateBotFunctionFilling::get_DefaultFishFeedsType()"
"DolocTown.AutomateParamFilling","AfterLoadAutomateBot","System.Void DolocTown.AutomateParamFilling::AfterLoadAutomateBot(DolocTown.AutomateBot)","IL_005F","callvirt","DolocTown.Config.Automate.AutomateBotFunctionFilling","get_FishFeedsThreshold","System.Single DolocTown.Config.Automate.AutomateBotFunctionFilling::get_FishFeedsThreshold()"
"DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)","IL_0025","callvirt","DolocTown.Config.Tables","get_TbFishFeed","DolocTown.Config.Fishing.TbFishFeed DolocTown.Config.Tables::get_TbFishFeed()"
"DolocTown.AutomateParamFilling","IsFishFeeds","System.Boolean DolocTown.AutomateParamFilling::IsFishFeeds(DolocTown.Item)","IL_0032","callvirt","DolocTown.Config.Fishing.TbFishFeed","IsFishFeeds","System.Boolean DolocTown.Config.Fishing.TbFishFeed::IsFishFeeds(System.String,System.Int32&)"
"DolocTown.LinearMissionPatch","AutomateFillFishFeeds","RedSaw.AI.LinearTask.LinearTask DolocTown.LinearMissionPatch::AutomateFillFishFeeds(RedSaw.AI.LinearTask.LinearTask,DolocTown.IFishTank,System.Func`2<DolocTown.IFishTank,System.Boolean>)","IL_0016","ldftn","DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","<AutomateFillFishFeeds>b__0","System.Void DolocTown.LinearMissionPatch/<>c__DisplayClass16_0::<AutomateFillFishFeeds>b__0(DolocTown.AutomateBot)"
"DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","<AutomateFillFishFeeds>b__0","System.Void DolocTown.LinearMissionPatch/<>c__DisplayClass16_0::<AutomateFillFishFeeds>b__0(DolocTown.AutomateBot)","IL_0019","callvirt","DolocTown.Config.Tables","get_TbFishFeed","DolocTown.Config.Fishing.TbFishFeed DolocTown.Config.Tables::get_TbFishFeed()"
"DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","<AutomateFillFishFeeds>b__0","System.Void DolocTown.LinearMissionPatch/<>c__DisplayClass16_0::<AutomateFillFishFeeds>b__0(DolocTown.AutomateBot)","IL_0026","callvirt","DolocTown.Config.Fishing.TbFishFeed","IsFishFeeds","System.Boolean DolocTown.Config.Fishing.TbFishFeed::IsFishFeeds(System.String,System.Int32&)"
"DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","<AutomateFillFishFeeds>b__0","System.Void DolocTown.LinearMissionPatch/<>c__DisplayClass16_0::<AutomateFillFishFeeds>b__0(DolocTown.AutomateBot)","IL_0058","callvirt","DolocTown.IFishTank","AddFeeds","System.Void DolocTown.IFishTank::AddFeeds(DolocTown.Config.Item.ItemInfo)"
"DolocTown.LinearMissionPatch/<>c__DisplayClass16_0","<AutomateFillFishFeeds>b__0","System.Void DolocTown.LinearMissionPatch/<>c__DisplayClass16_0::<AutomateFillFishFeeds>b__0(DolocTown.AutomateBot)","IL_0069","callvirt","System.Func`2<DolocTown.IFishTank,System.Boolean>","Invoke","!1 System.Func`2<DolocTown.IFishTank,System.Boolean>::Invoke(!0)"
"DolocTown.FishTank","get_IsGatherable","System.Boolean DolocTown.FishTank::get_IsGatherable()","IL_0001","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","get_IsGatherable","System.Boolean DolocTown.FishTank::get_IsGatherable()","IL_0006","callvirt","DolocTown.FarmFishTank","get_HasProduct","System.Boolean DolocTown.FarmFishTank::get_HasProduct()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_0001","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_0006","callvirt","DolocTown.FarmFishTank","get_HasProduct","System.Boolean DolocTown.FarmFishTank::get_HasProduct()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_000D","call","System.Array","Empty","!!0[] System.Array::Empty<DolocTown.Item>()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_0014","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_0019","callvirt","DolocTown.FarmFishTank","GetProductItems","System.Collections.Generic.IEnumerable`1<DolocTown.Item> DolocTown.FarmFishTank::GetProductItems()"
"DolocTown.FishTank","Gather","DolocTown.Item[] DolocTown.FishTank::Gather()","IL_001E","call","System.Linq.Enumerable","ToArray","!!0[] System.Linq.Enumerable::ToArray<DolocTown.Item>(System.Collections.Generic.IEnumerable`1<!!0>)"
"DolocTown.FishTank","get_IsDirty","System.Boolean DolocTown.FishTank::get_IsDirty()","IL_0001","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","get_IsDirty","System.Boolean DolocTown.FishTank::get_IsDirty()","IL_0006","callvirt","DolocTown.FarmFishTank","get_IsDirty","System.Boolean DolocTown.FarmFishTank::get_IsDirty()"
"DolocTown.FishTank","get_CanInteractContinues","System.Boolean DolocTown.FishTank::get_CanInteractContinues()","IL_0003","call","DolocTown.FishTank","CheckCurrentItemCanInteract","System.Boolean DolocTown.FishTank::CheckCurrentItemCanInteract(System.Int32&)"
"DolocTown.FishTank","get_CanInteractContinues","System.Boolean DolocTown.FishTank::get_CanInteractContinues()","IL_000B","call","DolocTown.FishTank","get_IsFishTankEnergyFull","System.Boolean DolocTown.FishTank::get_IsFishTankEnergyFull()"
"DolocTown.FishTank","get_metabolismCounterProgress","System.Single DolocTown.FishTank::get_metabolismCounterProgress()","IL_0006","callvirt","RedSaw.Counter","get_Process","System.Single RedSaw.Counter::get_Process()"
"DolocTown.FishTank","get_metabolismProgress","System.Single DolocTown.FishTank::get_metabolismProgress()","IL_0001","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","get_metabolismProgress","System.Single DolocTown.FishTank::get_metabolismProgress()","IL_0006","callvirt","DolocTown.FarmFishTank","get_metabolism","System.Int32 DolocTown.FarmFishTank::get_metabolism()"
"DolocTown.FishTank","get_metabolismProgress","System.Single DolocTown.FishTank::get_metabolismProgress()","IL_0012","callvirt","DolocTown.Config.Equipment.EquipmentFuncFishTankBase","get_MetabolismThreshold","System.Int32 DolocTown.Config.Equipment.EquipmentFuncFishTankBase::get_MetabolismThreshold()"
"DolocTown.FishTank","get_totalEnergyCapacity","System.Single DolocTown.FishTank::get_totalEnergyCapacity()","IL_0006","callvirt","DolocTown.Config.Equipment.EquipmentFuncFishTank","get_EnergyCapacity","System.Int32 DolocTown.Config.Equipment.EquipmentFuncFishTank::get_EnergyCapacity()"
"DolocTown.FishTank","get_totalEnergyCapacity","System.Single DolocTown.FishTank::get_totalEnergyCapacity()","IL_000C","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","get_totalEnergyCapacity","System.Single DolocTown.FishTank::get_totalEnergyCapacity()","IL_0011","callvirt","DolocTown.FarmFishTank","get_ExtensionEnergyCapacity","System.Int32 DolocTown.FarmFishTank::get_ExtensionEnergyCapacity()"
"DolocTown.FishTank","get_EnergyCapacity","System.Int32 DolocTown.FishTank::get_EnergyCapacity()","IL_0006","callvirt","DolocTown.Config.Equipment.EquipmentFuncFishTank","get_EnergyCapacity","System.Int32 DolocTown.Config.Equipment.EquipmentFuncFishTank::get_EnergyCapacity()"
"DolocTown.FishTank","get_EnergyPercent","System.Single DolocTown.FishTank::get_EnergyPercent()","IL_0008","call","DolocTown.FishTank","get_totalEnergyCapacity","System.Single DolocTown.FishTank::get_totalEnergyCapacity()"
"DolocTown.FishTank","get_EnergyPercent","System.Single DolocTown.FishTank::get_EnergyPercent()","IL_000E","call","UnityEngine.Mathf","Clamp01","System.Single UnityEngine.Mathf::Clamp01(System.Single)"
"DolocTown.FishTank","get_IsFishTankEnergyFull","System.Boolean DolocTown.FishTank::get_IsFishTankEnergyFull()","IL_0008","call","DolocTown.FishTank","get_totalEnergyCapacity","System.Single DolocTown.FishTank::get_totalEnergyCapacity()"
"DolocTown.FishTank","get_BarPosition","UnityEngine.Vector2 DolocTown.FishTank::get_BarPosition()","IL_0001","call","DolocTown.Equipment","get_PositionTop","UnityEngine.Vector3 DolocTown.Equipment::get_PositionTop()"
"DolocTown.FishTank","get_BarPosition","UnityEngine.Vector2 DolocTown.FishTank::get_BarPosition()","IL_0010","newobj","UnityEngine.Vector3",".ctor","System.Void UnityEngine.Vector3::.ctor(System.Single,System.Single)"
"DolocTown.FishTank","get_BarPosition","UnityEngine.Vector2 DolocTown.FishTank::get_BarPosition()","IL_0015","call","UnityEngine.Vector3","op_Addition","UnityEngine.Vector3 UnityEngine.Vector3::op_Addition(UnityEngine.Vector3,UnityEngine.Vector3)"
"DolocTown.FishTank","get_BarPosition","UnityEngine.Vector2 DolocTown.FishTank::get_BarPosition()","IL_001A","call","UnityEngine.Vector2","op_Implicit","UnityEngine.Vector2 UnityEngine.Vector2::op_Implicit(UnityEngine.Vector3)"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0001","call","DolocTown.FishTank","get_tank","DolocTown.FarmFishTank DolocTown.FishTank::get_tank()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0006","callvirt","DolocTown.FarmFishTank","get_HasProduct","System.Boolean DolocTown.FarmFishTank::get_HasProduct()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_000D","call","DolocTown.Config.DolocConfig","get_StaticTexts","DolocTown.Config.Localization.TbStaticText DolocTown.Config.DolocConfig::get_StaticTexts()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0012","callvirt","DolocTown.Config.Localization.TbStaticText","get_UiOperationCollect","System.String DolocTown.Config.Localization.TbStaticText::get_UiOperationCollect()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0018","call","DolocAPI","get_SelectedItem","DolocTown.Item DolocAPI::get_SelectedItem()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0021","call","DolocTown.Config.DolocConfig","get_Tables","DolocTown.Config.Tables DolocTown.Config.DolocConfig::get_Tables()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_0026","callvirt","DolocTown.Config.Tables","get_TbFishFeed","DolocTown.Config.Fishing.TbFishFeed DolocTown.Config.Tables::get_TbFishFeed()"
"DolocTown.FishTank","get_CurrentPrompt","System.String DolocTown.FishTank::get_CurrentPrompt()","IL_002C","callvirt","DolocTown.ItemBase","get_name","System.String DolocTown.ItemBase::get_name()"
